Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A0F7U203_9EURO	A0A0F7U203_9EURO	203	SPASM	-	68	0.0001	33.8	0.1	1	1	2.7e-08	0.00018	32.9374618530273	0.10	1	68	80	145	80	145	0.85	SPASM domain-containing protein		0
B9M510_GEODF	B9M510_GEODF	295	SPASM	-	68	0.0001	33.8	0.0	1	1	2.9e-08	0.0002	32.8299942016602	0.01	1	67	207	266	207	267	0.84	Iron-sulfur cluster-binding oxidoreductase		0
I7GZ58_9HELI	I7GZ58_9HELI	203	SPASM	-	68	0.0001	33.8	4.2	1	1	4.9e-08	0.00033	32.1228370666504	1.76	1	67	114	180	114	181	0.73	SPASM domain-containing protein		0
A0A0B8P514_9VIBR	A0A0B8P514_9VIBR	174	SPASM	-	68	0.00011	33.7	0.1	1	1	3.6e-08	0.00024	32.5654487609863	0.09	5	68	47	107	40	107	0.84	Arylsulfatase regulatory protein		0
A0A0B8PZD7_9VIBR	A0A0B8PZD7_9VIBR	174	SPASM	-	68	0.00011	33.7	0.1	1	1	3.6e-08	0.00024	32.5654487609863	0.09	5	68	47	107	40	107	0.84	Arylsulfatase regulatory protein		0
W1DLX8_KLEPN	W1DLX8_KLEPN	314	SPASM	-	68	0.00011	33.6	0.1	1	1	3.6e-08	0.00025	32.537239074707	0.14	4	68	175	235	169	235	0.84	Transcriptional regulator		0
A0A090AI96_9GAMM	A0A090AI96_9GAMM	127	SPASM	-	68	0.00011	33.6	0.3	1	1	2.8e-08	0.00019	32.8963966369629	0.25	5	68	16	75	9	75	0.82	Radical SAM protein		0
A0A2Z5G328_9BACT	A0A2Z5G328_9BACT	270	SPASM	-	68	0.00011	33.6	0.1	1	1	3.5e-08	0.00023	32.6084060668945	0.05	1	67	203	262	203	263	0.91	Fe-S protein, radical SAM family		0
W1EF18_KLEPN	W1EF18_KLEPN	322	SPASM	-	68	0.00011	33.6	0.1	1	1	3.8e-08	0.00026	32.4794845581055	0.14	4	68	183	243	177	243	0.84	Transcriptional regulator		0
R6WHJ3_9CLOT	R6WHJ3_9CLOT	237	SPASM	-	68	0.00011	33.6	0.9	1	1	3.7e-08	0.00025	32.5095977783203	0.68	4	68	140	200	134	200	0.84	Putative arylsulfatase regulator		0
A6TCC0_KLEP7	A6TCC0_KLEP7	355	SPASM	-	68	0.00012	33.5	0.1	1	1	4.4e-08	0.0003	32.2604598999023	0.14	4	68	216	276	210	276	0.84	Putative arylsulfatase regulator		0
A6NRY7_9FIRM	A6NRY7_9FIRM	442	SPASM	-	68	0.00012	33.5	0.5	1	1	1.8e-07	0.0013	30.2722339630127	0.05	1	53	122	170	110	190	0.84	Radical SAM domain protein		0
A0A0H3GTJ6_KLEPH	A0A0H3GTJ6_KLEPH	355	SPASM	-	68	0.00012	33.5	0.1	1	1	4.4e-08	0.0003	32.2604598999023	0.14	4	68	216	276	210	276	0.84	Putative arylsulfatase regulator		0
A0A087MGE1_9GAMM	A0A087MGE1_9GAMM	313	SPASM	-	68	0.00012	33.5	0.1	1	1	5.5e-08	0.00037	31.9706535339355	0.04	6	68	233	293	229	293	0.81	SPASM domain-containing protein		0
A0A0B8NK59_9VIBR	A0A0B8NK59_9VIBR	286	SPASM	-	68	0.00012	33.5	0.5	1	1	4.0e-08	0.00027	32.4178504943848	0.53	5	68	174	234	167	234	0.84	Putative arylsulfatase regulatory protein		0
W1GNX6_KLEPN	W1GNX6_KLEPN	279	SPASM	-	68	0.00013	33.5	0.1	1	1	3.9e-08	0.00026	32.4439811706543	0.13	4	68	140	200	134	200	0.85	Transcriptional regulator		0
S8GP18_9BACT	S8GP18_9BACT	254	SPASM	-	68	0.00013	33.4	0.1	1	1	4.1e-08	0.00028	32.377025604248	0.15	9	67	134	189	123	190	0.85	Anaerobic sulfatase-maturating enzyme		0
A0A0M9E7W0_9DELT	A0A0M9E7W0_9DELT	120	SPASM	-	68	0.00014	33.3	3.1	1	1	3.1e-08	0.00021	32.7751731872559	3.08	1	54	32	86	32	103	0.72	Radical SAM domain protein (Fragment)		0
A0A2R6T5F2_9ARCH	A0A2R6T5F2_9ARCH	395	SPASM	-	68	0.00014	33.3	0.1	1	1	4.6e-08	0.00031	32.223258972168	0.10	1	64	315	367	315	379	0.81	Radical SAM protein		0
A0A133UHQ0_9EURY	A0A133UHQ0_9EURY	116	SPASM	-	68	0.00014	33.3	0.4	1	1	3.6e-08	0.00025	32.5384368896484	0.32	1	64	3	58	3	71	0.78	SPASM domain-containing protein		0
R6RBQ6_9FIRM	R6RBQ6_9FIRM	270	SPASM	-	68	0.00014	33.3	3.5	1	1	2.1e-08	0.00014	33.2743453979492	3.54	1	67	165	228	165	229	0.86	Radical SAM domain protein		0
R5N5J6_9FIRM	R5N5J6_9FIRM	253	SPASM	-	68	0.00015	33.2	2.3	1	1	2.2e-08	0.00015	33.232479095459	2.28	5	68	142	201	135	201	0.88	Radical SAM domain protein		0
F2NY65_TRES6	F2NY65_TRES6	540	SPASM	-	68	0.00017	33.1	1.9	1	1	9.2e-08	0.00063	31.237117767334	1.90	1	68	472	533	472	533	0.86	Radical SAM domain protein		0
A0A1L8RC20_9ENTE	A0A1L8RC20_9ENTE	344	SPASM	-	68	0.00018	33.0	2.1	1	1	6.7e-08	0.00046	31.6803188323975	0.97	5	68	233	292	226	292	0.86	Anaerobic sulfatase maturase		0
A0A090P1I1_9VIBR	A0A090P1I1_9VIBR	242	SPASM	-	68	0.00019	32.9	1.8	1	1	9.8e-08	0.00066	31.1562557220459	1.04	7	68	143	198	134	204	0.82	GALNS arylsulfatase regulator		0
W0JKW6_DESAE	W0JKW6_DESAE	243	SPASM	-	68	0.00021	32.8	0.2	1	1	9.4e-08	0.00064	31.2146511077881	0.13	11	68	143	199	134	199	0.81	SPASM domain-containing protein		0
Q39Y64_GEOMG	Q39Y64_GEOMG	289	SPASM	-	68	0.00021	32.7	0.1	1	1	8.3e-08	0.00056	31.3946990966797	0.03	1	67	201	260	201	267	0.82	Iron-sulfur cluster-binding oxidoreductase		0
F5Y6R1_TREAZ	F5Y6R1_TREAZ	530	SPASM	-	68	0.00022	32.7	0.0	1	1	6.4e-08	0.00043	31.7504081726074	0.02	1	68	455	523	455	523	0.77	Radical SAM domain protein		0
A0A1I5MWW7_9RHIZ	A0A1I5MWW7_9RHIZ	346	SPASM	-	68	0.00023	32.6	0.1	1	1	7.0e-08	0.00047	31.6321773529053	0.13	5	68	215	274	208	274	0.84	SPASM domain-containing protein		0
A0A0B8PLS2_9VIBR	A0A0B8PLS2_9VIBR	131	SPASM	-	68	0.00024	32.6	1.6	1	1	5.6e-08	0.00038	31.923059463501	1.60	4	68	14	74	8	74	0.80	GALNS arylsulfatase regulator		0
A5GEV4_GEOUR	A5GEV4_GEOUR	298	SPASM	-	68	0.00024	32.6	0.1	1	1	5.9e-08	0.0004	31.8590202331543	0.13	1	67	210	269	210	276	0.82	Fe-S oxidoreductase-like protein		0
A0A1M6GN89_9CLOT	A0A1M6GN89_9CLOT	333	SPASM	-	68	0.00024	32.6	3.4	1	1	5.4e-08	0.00036	31.9927463531494	2.35	6	68	220	278	212	285	0.80	SPASM domain-containing protein		0
A0A1H7KDN7_9FIRM	A0A1H7KDN7_9FIRM	331	SPASM	-	68	0.00027	32.4	1.4	1	1	1.0e-07	0.00068	31.1308116912842	1.41	1	68	229	295	229	295	0.84	Iron-sulfur cluster-binding domain-containing protein		0
A0A3A9CKQ0_9FIRM	A0A3A9CKQ0_9FIRM	235	SPASM	-	68	0.0003	32.3	1.7	1	1	1.1e-07	0.00078	30.9369163513184	1.33	1	68	146	205	146	213	0.83	SPASM domain-containing protein (Fragment)		0
A0A418YB52_9GAMM	A0A418YB52_9GAMM	407	SPASM	-	68	0.00031	32.2	0.2	1	1	1.2e-07	0.00084	30.8271770477295	0.22	5	68	281	341	274	341	0.84	SPASM domain-containing protein		0
A0A371IYN1_9FIRM	A0A371IYN1_9FIRM	225	SPASM	-	68	0.00031	32.2	1.0	1	1	1.1e-07	0.00078	30.9359397888184	1.02	5	68	122	181	115	181	0.83	SPASM domain-containing protein (Fragment)		0
Q8U4I6_PYRFU	Q8U4I6_PYRFU	327	SPASM	-	68	0.00031	32.2	0.5	1	1	1.6e-07	0.0011	30.435604095459	0.51	8	68	245	300	240	308	0.79	SPASM domain-containing protein		0
A0A1V4ESY1_9BACL	A0A1V4ESY1_9BACL	140	SPASM	-	68	0.00034	32.1	0.7	1	1	7.3e-08	0.0005	31.5631580352783	0.67	1	68	26	86	26	94	0.80	SPASM domain-containing protein		0
A0A091C3T3_9GAMM	A0A091C3T3_9GAMM	316	SPASM	-	68	0.00036	32.0	0.1	1	1	2.6e-07	0.0018	29.7905521392822	0.05	6	68	239	299	235	299	0.80	SPASM domain-containing protein		0
I3IRK9_9BACT	I3IRK9_9BACT	419	SPASM	-	68	0.00036	32.0	2.7	1	1	5.4e-08	0.00036	31.9966602325439	2.75	1	67	23	86	23	87	0.85	SPASM domain-containing protein		0
R6SLV5_9CLOT	R6SLV5_9CLOT	158	SPASM	-	68	0.0004	31.9	0.4	1	1	9.5e-08	0.00065	31.1932716369629	0.38	1	67	37	107	37	114	0.77	Radical SAM additional 4Fe4S-binding domain protein		0
A0A4Q7L1X4_9PSEU	A0A4Q7L1X4_9PSEU	263	SPASM	-	68	0.00042	31.8	5.7	1	1	7.0e-07	0.0047	28.422155380249	5.54	3	67	165	230	162	250	0.72	Iron-sulfur cluster protein		0
C9A5B8_ENTCA	C9A5B8_ENTCA	232	SPASM	-	68	0.00051	31.5	1.7	1	1	7.6e-08	0.00051	31.5167064666748	1.67	3	68	135	197	132	197	0.76	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
U6RF00_9BACE	U6RF00_9BACE	331	SPASM	-	68	0.00058	31.3	1.2	1	1	2.7e-07	0.0019	29.7253494262695	1.17	1	68	232	298	214	298	0.85	SPASM domain-containing protein		0
A0A0L8V2S7_9BACT	A0A0L8V2S7_9BACT	356	SPASM	-	68	0.00059	31.3	1.0	1	1	8.7e-08	0.00059	31.3162078857422	0.99	7	67	227	283	218	284	0.86	Radical SAM protein		0
A0A3N4S0J7_9ACTN	A0A3N4S0J7_9ACTN	303	SPASM	-	68	0.00063	31.2	0.0	1	1	1.9e-07	0.0013	30.2352542877197	0.03	1	68	198	271	198	271	0.79	Iron-sulfur cluster protein		0
D6Z042_DESAT	D6Z042_DESAT	375	SPASM	-	68	0.00066	31.2	0.1	1	1	2.3e-07	0.0016	29.9562797546387	0.11	1	64	287	347	287	352	0.79	Radical SAM domain protein		0
A0A1W4UPH6_DROFC	A0A1W4UPH6_DROFC	267	SPASM	-	68	0.00066	31.2	0.0	1	1	1.5e-07	0.001	30.5465545654297	0.02	1	67	140	205	140	206	0.76	coenzyme PQQ synthesis protein E-like		0
A0A401TZT9_CHIPU	A0A401TZT9_CHIPU	186	SPASM	-	68	0.0007	31.1	0.5	1	1	1.9e-07	0.0013	30.2607002258301	0.49	1	68	42	109	42	109	0.75	SPASM domain-containing protein		0
R5L7E7_9SPIR	R5L7E7_9SPIR	479	SPASM	-	68	0.00075	31.0	2.0	1	1	1.1e-07	0.00075	30.9901237487793	2.02	1	68	410	472	410	472	0.82	Radical SAM protein		0
A0A0L8QTH5_9ACTN	A0A0L8QTH5_9ACTN	223	SPASM	-	68	0.00076	31.0	0.0	1	1	1.8e-07	0.0012	30.337064743042	0.01	1	67	153	218	153	219	0.76	Pyrroloquinoline quinone biosynthesis protein PqqE (Fragment)		0
A0A0M9EEI9_9DELT	A0A0M9EEI9_9DELT	182	SPASM	-	68	0.00077	31.0	4.5	1	1	1.9e-07	0.0013	30.2113800048828	4.53	1	67	81	147	81	148	0.90	SPASM domain-containing protein (Fragment)		0
A0A4U8UG77_9HELI	A0A4U8UG77_9HELI	94	SPASM	-	68	0.00078	30.9	1.6	1	1	4.1e-07	0.0027	29.178747177124	1.63	5	42	22	60	16	78	0.85	SPASM domain-containing protein		0
A0A0L6JM72_9FIRM	A0A0L6JM72_9FIRM	128	SPASM	-	68	0.0008	30.9	0.2	1	1	2.0e-07	0.0014	30.1518268585205	0.24	1	67	37	96	37	97	0.80	4Fe4S-binding SPASM domain containing protein		0
A0A378EHI6_KLEPR	A0A378EHI6_KLEPR	160	SPASM	-	68	0.0008	30.9	0.0	1	1	2.3e-07	0.0016	29.9552536010742	0.04	1	68	25	90	25	90	0.77	Coenzyme PQQ synthesis protein E		0
A0A1G8U446_9SPHI	A0A1G8U446_9SPHI	226	SPASM	-	68	0.00085	30.8	0.3	1	1	3.0e-07	0.002	29.6087779998779	0.21	8	68	162	220	154	220	0.79	Iron-sulfur cluster-binding domain-containing protein		0
A0A1Q5JZC0_9ACTN	A0A1Q5JZC0_9ACTN	98	SPASM	-	68	0.00086	30.8	1.9	1	1	2.0e-07	0.0014	30.1355571746826	1.86	3	64	8	75	5	92	0.74	SPASM domain-containing protein		0
Q73LE6_TREDE	Q73LE6_TREDE	523	SPASM	-	68	0.00091	30.7	0.3	1	1	3.3e-07	0.0023	29.45383644104	0.30	1	68	453	516	453	516	0.91	Conserved domain protein		0
A0A1V1PBJ1_9DELT	A0A1V1PBJ1_9DELT	224	SPASM	-	68	0.00095	30.7	0.3	1	1	3.6e-07	0.0024	29.361026763916	0.30	1	67	128	191	128	192	0.73	Radical SAM domain-containing protein		0
A0A4R3EW87_9RHIZ	A0A4R3EW87_9RHIZ	245	SPASM	-	68	0.00095	30.7	0.2	1	1	2.5e-07	0.0017	29.8407726287842	0.15	1	64	164	222	164	225	0.80	Iron-sulfur cluster protein		0
A0A2G6TAU9_9FLAO	A0A2G6TAU9_9FLAO	366	SPASM	-	68	0.00099	30.6	2.7	1	1	3.8e-07	0.0026	29.2565631866455	1.42	4	68	246	303	244	303	0.85	SPASM domain peptide maturase of grasp-with-spasm system		0
A0A087S2X3_9ARCH	A0A087S2X3_9ARCH	353	SPASM	-	68	0.001	30.5	2.4	1	1	5.2e-07	0.0035	28.8415985107422	2.43	9	68	211	268	204	268	0.83	Radical SAM domain-containing protein		0
M0L5W6_9EURY	M0L5W6_9EURY	102	SPASM	-	68	0.0011	30.5	0.2	1	1	2.5e-07	0.0017	29.8306083679199	0.16	17	68	2	49	1	49	0.82	Fe-S oxidoreductase		0
E8LL24_SUCHY	E8LL24_SUCHY	323	SPASM	-	68	0.0011	30.5	0.6	1	1	4.4e-07	0.003	29.0656242370605	0.57	4	68	213	273	207	273	0.84	Anaerobic sulfatase maturase		0
A0A2U9IGZ6_9CREN	A0A2U9IGZ6_9CREN	139	SPASM	-	68	0.0011	30.4	1.1	1	1	1.6e-07	0.0011	30.4326019287109	1.11	1	68	5	69	5	69	0.76	SPASM domain-containing protein		0
F9ZWD5_METMM	F9ZWD5_METMM	396	SPASM	-	68	0.0011	30.4	4.8	1	1	1.8e-06	0.012	27.0818634033203	1.11	1	64	56	113	56	119	0.85	Radical SAM domain protein		0
Y285_TREPA	Y285_TREPA	359	SPASM	-	68	0.0014	30.1	0.4	1	1	3.9e-07	0.0027	29.2292861938477	0.37	1	68	289	352	289	352	0.79	Uncharacterized protein TP_0285		0
R7JG10_9BACT	R7JG10_9BACT	194	SPASM	-	68	0.0014	30.1	0.8	1	1	4.4e-07	0.003	29.0556507110596	0.80	1	68	103	164	103	164	0.87	SPASM domain-containing protein		0
A0A222MV54_9PROT	A0A222MV54_9PROT	249	SPASM	-	68	0.0015	30.0	0.0	1	1	5.1e-07	0.0034	28.8683414459229	0.02	1	67	176	241	176	242	0.83	Radical SAM superfamily enzyme (SPASM domain)		0
N2B3P8_9CLOT	N2B3P8_9CLOT	373	SPASM	-	68	0.0016	30.0	1.5	1	1	1.3e-06	0.0085	27.6021976470947	0.43	7	68	265	322	256	322	0.76	Anaerobic sulfatase maturase		0
V7HS08_9GAMM	V7HS08_9GAMM	485	SPASM	-	68	0.0016	30.0	0.7	1	1	4.5e-07	0.0031	29.0250682830811	0.74	1	67	35	97	35	98	0.88	SPASM domain-containing protein		0
A0A1D7XNV4_9CLOT	A0A1D7XNV4_9CLOT	181	SPASM	-	68	0.0016	29.9	2.8	1	1	4.5e-07	0.003	29.0469150543213	2.82	1	68	95	155	95	155	0.82	SPASM domain-containing protein		0
C5ZZS5_THESM	C5ZZS5_THESM	321	SPASM	-	68	0.0017	29.9	0.1	1	1	7.0e-07	0.0047	28.4210033416748	0.08	4	68	216	274	215	274	0.84	Predicted Fe-S oxidoreductase		0
X8C9P7_MYCXE	X8C9P7_MYCXE	163	SPASM	-	68	0.0017	29.9	0.3	1	1	3.8e-07	0.0026	29.2582893371582	0.31	1	67	25	87	25	94	0.80	Radical SAM additional 4Fe4S-binding SPASM domain protein		0
G8U141_SULAD	G8U141_SULAD	283	SPASM	-	68	0.0017	29.8	0.3	1	1	4.6e-07	0.0031	29.0175628662109	0.28	4	68	175	238	171	238	0.73	SPASM domain-containing protein		0
D0LLY7_HALO1	D0LLY7_HALO1	474	SPASM	-	68	0.0017	29.8	0.3	1	1	5.0e-07	0.0034	28.89111328125	0.26	1	67	364	423	364	433	0.74	Fe-S oxidoreductase-like protein		0
H8XNT2_FLAIG	H8XNT2_FLAIG	368	SPASM	-	68	0.0017	29.8	0.6	1	1	9.8e-07	0.0066	27.9511375427246	0.55	6	68	245	300	242	300	0.87	SPASM domain-containing protein		0
A0A1Z4RVD5_9CHRO	A0A1Z4RVD5_9CHRO	341	SPASM	-	68	0.0019	29.7	1.3	1	1	9.3e-07	0.0063	28.0238304138184	1.29	1	68	221	287	221	287	0.82	SPASM domain-containing protein		0
C7LW90_DESBD	C7LW90_DESBD	461	SPASM	-	68	0.0021	29.5	0.1	1	1	3.1e-07	0.0021	29.5414791107178	0.13	1	67	344	421	344	422	0.84	Radical SAM domain protein		0
A0A1M6B9Z6_9FLAO	A0A1M6B9Z6_9FLAO	359	SPASM	-	68	0.0023	29.4	2.0	1	1	9.0e-07	0.0061	28.06689453125	2.00	4	68	244	301	242	301	0.84	SPASM domain peptide maturase, grasp-with-spasm system		0
D8IEU7_BRAP9	D8IEU7_BRAP9	478	SPASM	-	68	0.0023	29.4	0.6	1	1	3.4e-07	0.0023	29.4088096618652	0.63	1	68	409	471	409	471	0.82	Radical SAM protein predicted Fe-S oxidoreductase		0
U2K715_TRELE	U2K715_TRELE	337	SPASM	-	68	0.0023	29.4	1.0	1	1	7.5e-07	0.0051	28.3204936981201	0.49	6	67	225	282	217	283	0.75	Putative anaerobic sulfatase maturase		0
R5C934_9FIRM	R5C934_9FIRM	294	SPASM	-	68	0.0025	29.3	0.3	1	1	1.3e-06	0.0085	27.6011180877686	0.31	6	67	184	244	176	245	0.69	SPASM domain-containing protein		0
Q748U7_GEOSL	Q748U7_GEOSL	289	SPASM	-	68	0.0025	29.3	0.0	1	1	6.8e-07	0.0046	28.4600486755371	0.01	1	67	201	260	201	266	0.83	Iron-sulfur cluster-binding oxidoreductase		0
C6LD08_9FIRM	C6LD08_9FIRM	113	SPASM	-	68	0.0025	29.3	5.6	1	1	7.6e-07	0.0051	28.3088512420654	5.57	1	68	7	70	7	70	0.75	SPASM domain-containing protein		0
W0I8V6_9EURY	W0I8V6_9EURY	309	SPASM	-	68	0.0026	29.3	0.0	1	1	9.4e-07	0.0064	28.0076961517334	0.03	6	68	225	281	222	281	0.84	SPASM domain-containing protein		0
X5MM22_9RHIZ	X5MM22_9RHIZ	361	SPASM	-	68	0.0027	29.2	0.0	1	1	6.4e-06	0.043	25.3380889892578	0.05	7	46	243	277	238	328	0.90	SPASM domain-containing protein		0
C3BIX6_9BACI	C3BIX6_9BACI	373	SPASM	-	68	0.0027	29.2	0.3	1	1	8.6e-07	0.0058	28.1337070465088	0.26	5	68	243	302	236	302	0.85	Anaerobic sulfatase-maturating enzyme aslB		0
A0A2I7YIZ8_9PSEU	A0A2I7YIZ8_9PSEU	90	SPASM	-	68	0.0027	29.2	0.2	1	1	5.1e-07	0.0035	28.8570384979248	0.16	8	64	1	56	1	80	0.71	SPASM domain-containing protein		0
A0A0F4R4E8_9GAMM	A0A0F4R4E8_9GAMM	362	SPASM	-	68	0.0028	29.2	1.0	1	1	1.6e-06	0.011	27.2741279602051	0.23	1	68	245	317	245	317	0.82	SPASM domain-containing protein		0
A0A328S9B5_9EURY	A0A328S9B5_9EURY	172	SPASM	-	68	0.0028	29.1	0.5	1	1	1.1e-06	0.0075	27.7740154266357	0.48	4	68	46	108	40	108	0.68	Putative peptide-modifying radical SAM enzyme (Fragment)		0
A0A4R3MPF1_9FIRM	A0A4R3MPF1_9FIRM	93	SPASM	-	68	0.0031	29.0	0.4	1	1	6.7e-07	0.0045	28.4864807128906	0.40	6	52	11	54	8	87	0.69	Iron-sulfur cluster protein		0
A0A257K8V9_9FLAO	A0A257K8V9_9FLAO	362	SPASM	-	68	0.0032	29.0	1.1	1	1	2.0e-06	0.014	26.9389381408691	1.06	4	68	245	302	244	302	0.83	Grasp-with-spasm system SPASM domain peptide maturase		0
A0A154BMR6_ANASB	A0A154BMR6_ANASB	302	SPASM	-	68	0.0032	29.0	5.0	1	1	5.0e-07	0.0034	28.8983688354492	2.39	4	65	213	276	207	282	0.70	SPASM domain-containing protein		0
A0A0K0QRZ7_9CAUD	A0A0K0QRZ7_9CAUD	113	SPASM	-	68	0.0033	28.9	1.0	1	1	7.5e-07	0.0051	28.3276119232178	0.96	1	68	17	88	17	88	0.70	SPASM domain-containing protein		0
A0A212PKN2_9DELT	A0A212PKN2_9DELT	292	SPASM	-	68	0.0033	28.9	0.1	1	1	1.1e-06	0.0074	27.7975368499756	0.09	1	53	198	244	198	264	0.76	GeoRSP system SPASM domain protein		0
A0A0A0WZB7_9SPIO	A0A0A0WZB7_9SPIO	525	SPASM	-	68	0.0036	28.8	1.5	1	1	1.1e-06	0.0077	27.7395362854004	1.48	1	68	455	518	455	518	0.79	Fe-S protein		0
F4LIN5_TREBD	F4LIN5_TREBD	556	SPASM	-	68	0.0036	28.8	1.7	1	1	2.8e-06	0.019	26.4866485595703	1.11	1	47	494	536	494	549	0.84	Radical SAM domain protein		0
A0A4U8UG99_9HELI	A0A4U8UG99_9HELI	276	SPASM	-	68	0.0038	28.7	2.1	1	1	2.1e-06	0.014	26.9212913513184	2.14	1	68	192	252	192	252	0.85	Radical SAM protein		0
I0IB86_PHYMF	I0IB86_PHYMF	566	SPASM	-	68	0.0039	28.7	0.0	1	1	8.6e-07	0.0058	28.1357116699219	0.00	5	67	496	555	493	556	0.86	SPASM domain-containing protein		0
A0A0E3P068_9EURY	A0A0E3P068_9EURY	417	SPASM	-	68	0.0039	28.7	0.0	1	1	1.1e-06	0.0073	27.8255004882812	0.00	3	53	336	381	335	392	0.77	MoaA/nifB/pqqE family protein		0
A0A0J1FJ66_9FIRM	A0A0J1FJ66_9FIRM	188	SPASM	-	68	0.0041	28.6	0.1	1	1	1.2e-06	0.0078	27.7250232696533	0.07	5	67	98	157	80	158	0.86	Anaerobic sulfatase-maturating enzyme		0
T0JM91_9HELI	T0JM91_9HELI	336	SPASM	-	68	0.0042	28.6	0.4	1	1	6.3e-07	0.0042	28.575569152832	0.41	4	41	7	42	6	61	0.88	SPASM domain-containing protein		0
A0A166JJ38_9GAMM	A0A166JJ38_9GAMM	264	SPASM	-	68	0.0043	28.5	0.3	1	1	1.1e-06	0.0078	27.7330150604248	0.27	3	64	166	225	163	236	0.79	SPASM domain-containing protein		0
A0A4Q2BBM2_9BACT	A0A4Q2BBM2_9BACT	203	SPASM	-	68	0.0045	28.5	0.7	1	1	1.8e-06	0.012	27.0885467529297	0.68	8	67	123	177	113	178	0.74	SPASM domain-containing protein		0
R9JH84_9FIRM	R9JH84_9FIRM	203	SPASM	-	68	0.0045	28.5	0.7	1	1	1.8e-06	0.012	27.0885467529297	0.68	8	67	123	177	113	178	0.74	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
R6YJL3_9FIRM	R6YJL3_9FIRM	142	SPASM	-	68	0.0046	28.5	2.5	1	1	6.8e-07	0.0046	28.4586238861084	2.53	1	68	53	111	53	120	0.82	Radical SAM domain protein		0
A0A1N6REA2_9FLAO	A0A1N6REA2_9FLAO	351	SPASM	-	68	0.005	28.4	2.1	1	1	2.5e-06	0.017	26.6390724182129	2.08	5	68	236	292	230	292	0.82	SPASM domain peptide maturase, grasp-with-spasm system		0
A0A1G4FPM6_9FIRM	A0A1G4FPM6_9FIRM	185	SPASM	-	68	0.0052	28.3	3.1	1	1	1.8e-06	0.012	27.1198310852051	3.14	1	68	76	144	76	144	0.78	Radical SAM additional 4Fe4S-binding SPASM domain protein		0
I7GYG9_9HELI	I7GYG9_9HELI	174	SPASM	-	68	0.0054	28.2	0.1	1	1	2.9e-06	0.02	26.4258251190186	0.07	1	45	84	121	84	146	0.80	SPASM domain-containing protein		0
A0A0B5FNP0_9DELT	A0A0B5FNP0_9DELT	312	SPASM	-	68	0.0055	28.2	0.0	1	1	1.4e-06	0.0093	27.4831218719482	0.02	1	67	219	278	219	279	0.88	SPASM domain-containing protein		0
U2BCJ3_9CLOT	U2BCJ3_9CLOT	87	SPASM	-	68	0.0058	28.1	0.5	1	1	2.1e-06	0.014	26.9141674041748	0.53	8	68	1	52	1	61	0.81	SPASM domain-containing protein		0
A0A1V1PFV8_9DELT	A0A1V1PFV8_9DELT	128	SPASM	-	68	0.0059	28.1	2.8	1	1	1.5e-06	0.01	27.3743305206299	2.80	1	68	41	97	41	97	0.83	SPASM domain-containing protein		0
A0A1M6Q7M4_9CLOT	A0A1M6Q7M4_9CLOT	298	SPASM	-	68	0.0062	28.1	0.2	1	1	2.3e-06	0.016	26.7688102722168	0.25	1	67	184	241	184	242	0.76	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
C0W2S1_9ACTO	C0W2S1_9ACTO	245	SPASM	-	68	0.0063	28.0	0.0	1	1	2.2e-06	0.015	26.8428325653076	0.02	9	68	106	162	95	162	0.86	Putative anaerobic sulfatase maturase		0
W4V6D4_9FIRM	W4V6D4_9FIRM	196	SPASM	-	68	0.0063	28.0	1.9	1	1	2.3e-06	0.016	26.7661285400391	1.48	1	65	109	168	109	177	0.80	Radical SAM domain heme biosynthesis protein		0
A0A061Q9F8_9PROT	A0A061Q9F8_9PROT	356	SPASM	-	68	0.0067	27.9	0.0	1	1	1.7e-05	0.12	23.9705009460449	0.01	7	46	242	276	238	284	0.87	SPASM domain-containing protein		0
A0A0B7MNJ4_9FIRM	A0A0B7MNJ4_9FIRM	252	SPASM	-	68	0.0068	27.9	0.2	1	1	2.6e-06	0.018	26.5998954772949	0.19	5	65	101	155	96	157	0.79	Radical SAM domain protein		0
A0A1Q3GZF1_9BACT	A0A1Q3GZF1_9BACT	337	SPASM	-	68	0.0069	27.9	2.7	1	1	1.1e-06	0.0072	27.830680847168	0.84	5	68	245	301	243	301	0.83	Grasp-with-spasm system SPASM domain peptide maturase		0
A0A3A9D1J4_9BACT	A0A3A9D1J4_9BACT	310	SPASM	-	68	0.0071	27.9	0.6	1	1	1.1e-06	0.0071	27.8541469573975	0.64	1	49	243	295	243	305	0.84	Radical SAM protein		0
A0A238KXG5_9RHOB	A0A238KXG5_9RHOB	483	SPASM	-	68	0.0073	27.8	0.0	1	1	1.9e-06	0.013	27.0618915557861	0.03	1	67	27	88	27	89	0.80	Molybdenum cofactor biosynthesis protein A		0
