Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A1Y4D218_9DELT	A0A1Y4D218_9DELT	412	SPASM	-	68	9.1e-05	33.9	3.9	1	1	3.8e-08	0.00026	32.4743957519531	3.91	1	67	316	375	316	385	0.73	Heme b synthase		0
A0A370HWA1_9NOCA	A0A370HWA1_9NOCA	356	SPASM	-	68	9.2e-05	33.9	0.0	1	1	2.4e-08	0.00016	33.105354309082	0.05	1	68	235	301	235	301	0.76	PqqA peptide cyclase		0
A0A135HWE9_9RHIZ	A0A135HWE9_9RHIZ	371	SPASM	-	68	9.2e-05	33.9	0.1	1	1	2.7e-08	0.00018	32.9673461914062	0.06	3	68	243	305	239	305	0.75	PqqA peptide cyclase		0
PQQE_GRABC	PQQE_GRABC	374	SPASM	-	68	9.3e-05	33.9	0.1	1	1	5.0e-08	0.00034	32.0845222473145	0.05	2	68	241	304	238	304	0.78	PqqA peptide cyclase		0
A0A0Q5Z1U7_9RHIZ	A0A0Q5Z1U7_9RHIZ	385	SPASM	-	68	9.4e-05	33.9	0.1	1	1	2.7e-08	0.00018	32.9599227905273	0.08	1	68	245	311	245	311	0.80	PqqA peptide cyclase		0
Q8R7P4_CALS4	Q8R7P4_CALS4	475	SPASM	-	68	9.5e-05	33.9	0.5	1	1	8.3e-08	0.00056	31.3920612335205	0.49	1	68	342	404	342	404	0.81	Predicted Fe-S oxidoreductases		0
ANSME_CLONN	ANSME_CLONN	374	SPASM	-	68	9.5e-05	33.9	5.7	1	1	1.4e-08	9.5e-05	33.8571968078613	5.69	5	68	262	321	255	321	0.77	Anaerobic sulfatase-maturating enzyme		0
A0A2U8VUM6_9RHIZ	A0A2U8VUM6_9RHIZ	381	SPASM	-	68	9.6e-05	33.9	0.1	1	1	2.6e-08	0.00018	33.00927734375	0.09	1	68	245	311	245	311	0.78	PqqA peptide cyclase		0
A0A0Q4XMJ0_9RHIZ	A0A0Q4XMJ0_9RHIZ	385	SPASM	-	68	9.7e-05	33.8	0.1	1	1	2.7e-08	0.00018	32.9599227905273	0.08	1	68	245	311	245	311	0.80	PqqA peptide cyclase		0
A0A1I2U1M2_9RHIZ	A0A1I2U1M2_9RHIZ	385	SPASM	-	68	9.7e-05	33.8	0.1	1	1	2.7e-08	0.00018	32.9599227905273	0.08	1	68	245	311	245	311	0.80	PqqA peptide cyclase		0
A0A3N0V5X3_9PROT	A0A3N0V5X3_9PROT	394	SPASM	-	68	9.8e-05	33.8	0.6	1	1	6.6e-08	0.00045	31.7047863006592	0.23	1	68	248	314	248	314	0.71	PqqA peptide cyclase		0
B6WXJ2_9DELT	B6WXJ2_9DELT	399	SPASM	-	68	9.8e-05	33.8	6.7	1	1	3.9e-08	0.00026	32.4375419616699	6.67	1	67	302	361	302	371	0.71	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
A0A060QIG3_9PROT	A0A060QIG3_9PROT	360	SPASM	-	68	9.8e-05	33.8	0.1	1	1	2.5e-08	0.00017	33.0428276062012	0.06	1	67	238	303	238	304	0.78	PqqA peptide cyclase		0
D1PIB4_9FIRM	D1PIB4_9FIRM	376	SPASM	-	68	9.9e-05	33.8	0.0	1	1	4.0e-08	0.00027	32.3982620239258	0.03	6	67	265	322	257	323	0.81	Anaerobic sulfatase maturase		0
A0A4V2QF81_9FIRM	A0A4V2QF81_9FIRM	331	SPASM	-	68	9.9e-05	33.8	3.6	1	1	3.8e-08	0.00026	32.4748687744141	3.64	1	68	239	299	239	307	0.82	Radical SAM protein with 4Fe4S-binding SPASM domain		0
V2Y2I9_9FIRM	V2Y2I9_9FIRM	365	SPASM	-	68	0.0001	33.8	1.6	1	1	8.8e-07	0.006	28.0995979309082	0.95	7	68	263	320	254	320	0.78	Anaerobic sulfatase maturase		0
A0A2U0S6D1_9ARCH	A0A2U0S6D1_9ARCH	360	SPASM	-	68	0.0001	33.8	1.6	1	1	3.1e-08	0.00021	32.7590217590332	1.05	1	67	260	323	260	333	0.69	Elp3 domain-containing protein		0
A0A086CZA0_9GAMM	A0A086CZA0_9GAMM	374	SPASM	-	68	0.0001	33.8	0.1	1	1	3.0e-08	0.0002	32.8247184753418	0.10	1	68	244	310	244	310	0.79	PqqA peptide cyclase		0
A0A1G8SAD7_9RHOB	A0A1G8SAD7_9RHOB	370	SPASM	-	68	0.0001	33.8	0.0	1	1	2.6e-08	0.00018	33.0018196105957	0.03	1	68	238	304	238	304	0.77	PqqA peptide cyclase		0
A0A1K1MSM9_9FIRM	A0A1K1MSM9_9FIRM	456	SPASM	-	68	0.0001	33.8	0.8	1	1	4.2e-08	0.00028	32.3396415710449	0.79	1	68	345	405	345	405	0.83	Uncharacterized protein		0
A0A085VXH9_9DELT	A0A085VXH9_9DELT	432	SPASM	-	68	0.0001	33.8	0.0	1	1	3.1e-08	0.00021	32.7727966308594	0.04	1	59	327	383	327	390	0.76	Radical SAM domain protein		0
A0A0L6JQJ2_9FIRM	A0A0L6JQJ2_9FIRM	331	SPASM	-	68	0.0001	33.8	3.4	1	1	1.5e-08	0.0001	33.7663993835449	3.43	1	67	237	295	237	304	0.85	4Fe4S-binding SPASM domain containing protein		0
A0A1B6API8_9ACTN	A0A1B6API8_9ACTN	374	SPASM	-	68	0.0001	33.8	0.0	1	1	2.6e-08	0.00018	32.9804763793945	0.02	3	68	253	315	249	315	0.72	PqqA peptide cyclase		0
K5ZHD6_9PROT	K5ZHD6_9PROT	361	SPASM	-	68	0.0001	33.7	0.0	1	1	2.9e-08	0.0002	32.8456268310547	0.03	1	67	238	303	238	304	0.79	PqqA peptide cyclase		0
A5GBP2_GEOUR	A5GBP2_GEOUR	446	SPASM	-	68	0.0001	33.7	3.2	1	1	1.9e-08	0.00013	33.4296684265137	0.54	1	65	364	416	364	427	0.82	Radical SAM domain protein		0
A0A179D3L5_9BACT	A0A179D3L5_9BACT	356	SPASM	-	68	0.0001	33.7	5.1	1	1	2.8e-08	0.00019	32.9020195007324	5.08	1	68	262	322	262	330	0.84	Radical SAM domain heme biosynthesis protein		0
A0A371WSA7_9RHIZ	A0A371WSA7_9RHIZ	335	SPASM	-	68	0.0001	33.7	0.2	1	1	3.7e-08	0.00025	32.5079727172852	0.16	4	65	230	285	229	288	0.83	Radical SAM protein		0
A0A1H0VL12_9CLOT	A0A1H0VL12_9CLOT	390	SPASM	-	68	0.0001	33.7	2.1	1	1	1.5e-08	0.0001	33.7306098937988	2.11	1	67	321	382	320	383	0.89	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A161PUX6_9FIRM	A0A161PUX6_9FIRM	457	SPASM	-	68	0.0001	33.7	0.4	1	1	1.5e-08	0.0001	33.7278251647949	0.44	1	68	348	408	348	408	0.81	Uncharacterized protein		0
A0A1G5FVS0_9FIRM	A0A1G5FVS0_9FIRM	322	SPASM	-	68	0.00011	33.7	4.5	1	1	1.6e-08	0.00011	33.7187690734863	4.47	1	67	235	289	235	294	0.79	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A4R3KKU1_9BACI	A0A4R3KKU1_9BACI	364	SPASM	-	68	0.00011	33.7	0.8	1	1	3.2e-08	0.00021	32.7247695922852	0.81	1	67	270	329	270	339	0.78	Heme b synthase		0
A0A371X071_9RHIZ	A0A371X071_9RHIZ	381	SPASM	-	68	0.00011	33.7	0.1	1	1	2.8e-08	0.00019	32.8761024475098	0.07	1	68	254	320	254	320	0.81	PqqA peptide cyclase		0
A0A1J0W1W8_9NOCA	A0A1J0W1W8_9NOCA	423	SPASM	-	68	0.00011	33.7	0.1	1	1	3.3e-08	0.00022	32.6706275939941	0.08	4	68	285	347	279	347	0.81	Radical SAM protein		0
F5Y911_TREAZ	F5Y911_TREAZ	379	SPASM	-	68	0.00011	33.7	0.3	1	1	4.0e-08	0.00027	32.4063682556152	0.32	5	68	270	329	263	329	0.86	Radical SAM domain protein		0
A0A4R3A3V8_9RHIZ	A0A4R3A3V8_9RHIZ	369	SPASM	-	68	0.00011	33.7	0.1	1	1	2.7e-08	0.00018	32.9477882385254	0.06	1	68	248	314	248	314	0.78	PqqA peptide cyclase		0
A0A411WZZ4_9BURK	A0A411WZZ4_9BURK	382	SPASM	-	68	0.00011	33.7	0.0	1	1	3.0e-08	0.0002	32.8242111206055	0.03	1	68	243	309	243	309	0.74	PqqA peptide cyclase		0
A0A4Q8TZH4_9ALTE	A0A4Q8TZH4_9ALTE	384	SPASM	-	68	0.00011	33.6	0.1	1	1	3.4e-08	0.00023	32.6218795776367	0.12	1	68	245	310	245	310	0.79	PqqA peptide cyclase		0
B7AWU6_9FIRM	B7AWU6_9FIRM	333	SPASM	-	68	0.00011	33.6	2.7	1	1	1.7e-08	0.00011	33.6213989257812	2.74	7	68	240	301	234	301	0.73	Uncharacterized protein		0
A0A1Q4W6X6_9ACTN	A0A1Q4W6X6_9ACTN	355	SPASM	-	68	0.00012	33.6	0.0	1	1	3.0e-08	0.0002	32.7969703674316	0.01	3	67	239	299	235	300	0.76	PqqA peptide cyclase		0
A1VK70_POLNA	A1VK70_POLNA	380	SPASM	-	68	0.00012	33.6	0.0	1	1	3.7e-08	0.00025	32.498893737793	0.02	1	68	248	314	248	314	0.75	PqqA peptide cyclase		0
A0A0Q8PB07_9BURK	A0A0Q8PB07_9BURK	393	SPASM	-	68	0.00012	33.5	0.0	1	1	3.3e-08	0.00022	32.6757888793945	0.04	1	68	251	317	251	317	0.76	PqqA peptide cyclase		0
A0A263DDA9_9PSEU	A0A263DDA9_9PSEU	360	SPASM	-	68	0.00012	33.5	0.0	1	1	3.2e-08	0.00022	32.6924629211426	0.02	3	68	238	299	234	299	0.75	PqqA peptide cyclase		0
D9V172_9ACTN	D9V172_9ACTN	391	SPASM	-	68	0.00012	33.5	0.1	1	1	4.2e-08	0.00028	32.3492965698242	0.12	1	67	321	383	321	384	0.89	Uncharacterized protein		0
A0A0B7IZF7_9PROT	A0A0B7IZF7_9PROT	408	SPASM	-	68	0.00012	33.5	1.0	1	1	4.1e-08	0.00027	32.3815155029297	0.40	1	67	262	327	262	328	0.73	PqqA peptide cyclase		0
S6AJY0_PSERE	S6AJY0_PSERE	383	SPASM	-	68	0.00012	33.5	0.2	1	1	3.9e-08	0.00027	32.4253730773926	0.20	1	68	251	316	251	316	0.80	PqqA peptide cyclase		0
E3EYJ0_KETVY	E3EYJ0_KETVY	391	SPASM	-	68	0.00012	33.5	0.7	1	1	3.4e-08	0.00023	32.6422653198242	0.69	1	67	262	327	262	328	0.76	PqqA peptide cyclase		0
Q0W3N5_METAR	Q0W3N5_METAR	422	SPASM	-	68	0.00012	33.5	0.1	1	1	5.2e-08	0.00035	32.0361061096191	0.13	1	67	346	404	346	405	0.87	Elp3 domain-containing protein		0
A0A2K4ZAW0_9FIRM	A0A2K4ZAW0_9FIRM	346	SPASM	-	68	0.00012	33.5	0.1	1	1	4.5e-08	0.00031	32.2254638671875	0.11	1	67	258	327	258	328	0.83	Pyrroloquinoline quinone biosynthesis protein PqqE		0
A0A494XK43_9BACL	A0A494XK43_9BACL	368	SPASM	-	68	0.00012	33.5	0.1	1	1	4.0e-08	0.00027	32.3980560302734	0.07	1	68	236	302	236	302	0.78	PqqA peptide cyclase		0
A0A1G4QWG2_9FIRM	A0A1G4QWG2_9FIRM	363	SPASM	-	68	0.00012	33.5	1.8	1	1	1.8e-08	0.00012	33.4903030395508	1.84	1	68	267	330	267	330	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
W3Y3R5_9FIRM	W3Y3R5_9FIRM	411	SPASM	-	68	0.00012	33.5	0.3	1	1	4.6e-08	0.00031	32.1935729980469	0.26	5	68	305	363	301	363	0.76	Radical SAM additional 4Fe4S-binding SPASM domain protein		0
Q5LB18_BACFN	Q5LB18_BACFN	411	SPASM	-	68	0.00012	33.5	0.5	1	1	4.7e-08	0.00032	32.1759300231934	0.45	9	68	285	341	274	341	0.85	Putative regulatory protein		0
A0A0H3IZS5_CLOPA	A0A0H3IZS5_CLOPA	333	SPASM	-	68	0.00013	33.5	2.1	1	1	1.9e-08	0.00013	33.4713249206543	2.15	1	64	237	295	237	304	0.79	Putative mycofactocin radical SAM maturase MftC		0
A0A0D6PDZ2_9PROT	A0A0D6PDZ2_9PROT	365	SPASM	-	68	0.00013	33.5	0.0	1	1	3.4e-08	0.00023	32.6219825744629	0.04	1	67	242	307	242	308	0.79	PqqA peptide cyclase		0
A0A0K2G9C3_NITMO	A0A0K2G9C3_NITMO	360	SPASM	-	68	0.00013	33.5	0.0	1	1	3.2e-08	0.00022	32.7205619812012	0.03	1	68	233	299	233	299	0.79	PqqA peptide cyclase		0
W0TTR7_9GAMM	W0TTR7_9GAMM	467	SPASM	-	68	0.00013	33.5	0.2	1	1	4.1e-08	0.00028	32.3711700439453	0.23	1	67	364	422	364	423	0.82	Radical SAM domain protein		0
A0A1I2LYP2_9CLOT	A0A1I2LYP2_9CLOT	375	SPASM	-	68	0.00013	33.5	2.8	1	1	6.5e-08	0.00044	31.7191619873047	2.79	7	67	266	322	257	324	0.78	Uncharacterized protein		0
Q3IZR7_RHOS4	Q3IZR7_RHOS4	380	SPASM	-	68	0.00013	33.4	0.1	1	1	3.3e-08	0.00022	32.6851005554199	0.07	1	67	251	316	251	317	0.73	PqqA peptide cyclase		0
A0A0V2FBB8_CAUVI	A0A0V2FBB8_CAUVI	506	SPASM	-	68	0.00013	33.4	0.5	1	1	5.4e-08	0.00036	31.9918327331543	0.06	1	67	268	332	268	333	0.81	Radical SAM protein		0
A0A0Q6EV70_9RHIZ	A0A0Q6EV70_9RHIZ	384	SPASM	-	68	0.00013	33.4	0.1	1	1	3.6e-08	0.00025	32.540843963623	0.12	1	68	256	322	256	322	0.79	PqqA peptide cyclase		0
A0A231RDE6_9BACL	A0A231RDE6_9BACL	364	SPASM	-	68	0.00013	33.4	0.1	1	1	3.5e-08	0.00024	32.5857963562012	0.09	1	68	240	306	240	306	0.76	PqqA peptide cyclase		0
A0A091FGQ4_9DELT	A0A091FGQ4_9DELT	355	SPASM	-	68	0.00013	33.4	0.5	1	1	3.6e-08	0.00024	32.5599365234375	0.52	1	68	256	321	254	321	0.82	Elp3 domain-containing protein		0
A0A2U1S9F0_9EURY	A0A2U1S9F0_9EURY	376	SPASM	-	68	0.00013	33.4	0.8	1	1	5.7e-08	0.00039	31.9112453460693	0.45	4	67	240	301	234	302	0.79	Uncharacterized protein		0
T1CMU2_9HELI	T1CMU2_9HELI	477	SPASM	-	68	0.00013	33.4	0.8	1	1	5.1e-08	0.00035	32.0589218139648	0.79	1	67	277	345	277	346	0.75	Elp3 domain-containing protein		0
A0A1B7LFA6_9FIRM	A0A1B7LFA6_9FIRM	342	SPASM	-	68	0.00013	33.4	0.8	1	1	2.0e-08	0.00013	33.3808212280273	0.81	1	67	249	308	249	318	0.78	Elp3 domain-containing protein		0
G0A4Z7_METMM	G0A4Z7_METMM	375	SPASM	-	68	0.00014	33.4	0.6	1	1	4.1e-08	0.00028	32.3643188476562	0.61	1	68	242	308	242	308	0.75	PqqA peptide cyclase		0
A0A1G4VL88_9FIRM	A0A1G4VL88_9FIRM	452	SPASM	-	68	0.00014	33.4	0.7	1	1	6.8e-08	0.00046	31.6634368896484	0.33	1	53	387	435	387	447	0.85	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
C7JE60_ACEP3	C7JE60_ACEP3	364	SPASM	-	68	0.00014	33.3	0.0	1	1	3.7e-08	0.00025	32.5154190063477	0.03	1	67	238	303	238	304	0.77	PqqA peptide cyclase		0
A0A372G9M1_9ACTN	A0A372G9M1_9ACTN	375	SPASM	-	68	0.00014	33.3	0.0	1	1	3.5e-08	0.00024	32.5876121520996	0.02	1	68	235	301	235	301	0.80	PqqA peptide cyclase		0
H0PXG9_9RHOO	H0PXG9_9RHOO	385	SPASM	-	68	0.00014	33.3	0.1	1	1	3.8e-08	0.00026	32.4606704711914	0.08	1	67	247	312	247	313	0.75	PqqA peptide cyclase		0
A0A1Q8T9Q7_9GAMM	A0A1Q8T9Q7_9GAMM	371	SPASM	-	68	0.00014	33.3	0.1	1	1	3.9e-08	0.00026	32.4343681335449	0.14	1	68	243	309	243	309	0.81	PqqA peptide cyclase		0
A0A2V3ZUF5_9ALTE	A0A2V3ZUF5_9ALTE	378	SPASM	-	68	0.00014	33.3	0.0	1	1	4.2e-08	0.00029	32.32763671875	0.04	1	68	246	311	246	311	0.77	PqqA peptide cyclase		0
A0A089WGK7_9PSED	A0A089WGK7_9PSED	386	SPASM	-	68	0.00015	33.3	0.1	1	1	4.6e-08	0.00031	32.1998863220215	0.09	1	68	254	319	254	319	0.80	PqqA peptide cyclase		0
N2AZY1_9FIRM	N2AZY1_9FIRM	331	SPASM	-	68	0.00015	33.3	1.9	1	1	6.4e-08	0.00044	31.7382926940918	1.88	1	67	240	308	240	310	0.79	Elp3 domain-containing protein		0
R5J2Y2_9BACE	R5J2Y2_9BACE	416	SPASM	-	68	0.00015	33.2	0.9	1	1	5.9e-08	0.0004	31.8714141845703	0.91	9	68	285	341	274	341	0.84	Anaerobic sulfatase-maturating enzyme		0
A0A384IWQ2_9ACTN	A0A384IWQ2_9ACTN	335	SPASM	-	68	0.00015	33.2	0.2	1	1	8.0e-08	0.00054	31.435962677002	0.05	1	67	269	329	269	330	0.87	Uncharacterized protein		0
A0A259UV06_9FIRM	A0A259UV06_9FIRM	327	SPASM	-	68	0.00015	33.2	0.6	1	1	4.8e-08	0.00033	32.1439819335938	0.62	1	67	237	295	237	304	0.88	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA		0
A0A3R9NAX1_9BACI	A0A3R9NAX1_9BACI	363	SPASM	-	68	0.00015	33.2	1.8	1	1	4.8e-08	0.00033	32.1386604309082	1.82	1	64	271	330	271	340	0.76	Radical SAM protein		0
A3K1J0_9RHOB	A3K1J0_9RHOB	371	SPASM	-	68	0.00015	33.2	0.1	1	1	4.0e-08	0.00027	32.3915634155273	0.05	1	68	237	303	237	303	0.77	PqqA peptide cyclase		0
A0A098U782_9BURK	A0A098U782_9BURK	383	SPASM	-	68	0.00015	33.2	0.1	1	1	5.5e-08	0.00037	31.9692268371582	0.11	1	68	243	309	243	309	0.74	PqqA peptide cyclase		0
A0A1I3W0Z2_9RHOB	A0A1I3W0Z2_9RHOB	370	SPASM	-	68	0.00016	33.2	0.0	1	1	4.0e-08	0.00027	32.3891220092773	0.03	1	67	238	303	238	305	0.78	PqqA peptide cyclase		0
A0A1M6CCH3_9CLOT	A0A1M6CCH3_9CLOT	390	SPASM	-	68	0.00016	33.2	3.4	1	1	2.3e-08	0.00016	33.1635360717773	3.39	1	67	321	382	320	383	0.88	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family		0
A0A1M4W665_9CLOT	A0A1M4W665_9CLOT	380	SPASM	-	68	0.00016	33.2	2.8	1	1	2.3e-08	0.00016	33.1550750732422	2.83	5	67	262	320	255	330	0.79	Uncharacterized protein		0
PQQE_PSEAE	PQQE_PSEAE	381	SPASM	-	68	0.00016	33.2	0.1	1	1	4.8e-08	0.00033	32.1394462585449	0.08	1	68	249	314	249	314	0.77	PqqA peptide cyclase		0
A0A2V3JPE2_9EURY	A0A2V3JPE2_9EURY	396	SPASM	-	68	0.00016	33.1	0.3	1	1	2.3e-08	0.00016	33.1497535705566	0.29	1	68	292	356	292	356	0.80	Radical SAM/SPASM domain-containing protein		0
A0A0U1KX30_9FIRM	A0A0U1KX30_9FIRM	308	SPASM	-	68	0.00016	33.1	1.0	1	1	9.1e-08	0.00061	31.2653789520264	0.99	1	67	228	295	228	296	0.82	Putative molybdopterin cofactor synthesis protein A		0
A0A0K9I906_9DELT	A0A0K9I906_9DELT	374	SPASM	-	68	0.00016	33.1	0.4	1	1	5.7e-08	0.00038	31.9187450408936	0.42	1	67	280	339	280	349	0.74	Radical SAM protein		0
R6GXZ5_9FIRM	R6GXZ5_9FIRM	458	SPASM	-	68	0.00016	33.1	0.6	1	1	4.9e-08	0.00033	32.1187934875488	0.62	1	65	392	451	392	458	0.88	Radical SAM domain protein		0
A0A4R1PX98_9FIRM	A0A4R1PX98_9FIRM	327	SPASM	-	68	0.00016	33.1	1.5	1	1	6.2e-08	0.00042	31.7819900512695	1.55	1	67	237	295	237	304	0.87	Putative heme d1 biosynthesis radical SAM protein NirJ2		0
Q2RJ30_MOOTA	Q2RJ30_MOOTA	335	SPASM	-	68	0.00016	33.1	1.4	1	1	6.1e-08	0.00041	31.8182983398438	1.40	1	67	237	295	237	305	0.77	Radical SAM		0
V6KGK5_STRNV	V6KGK5_STRNV	373	SPASM	-	68	0.00016	33.1	0.0	1	1	5.0e-08	0.00034	32.0944938659668	0.01	3	68	244	306	240	306	0.73	PqqA peptide cyclase		0
A0A498R101_9FIRM	A0A498R101_9FIRM	390	SPASM	-	68	0.00017	33.1	1.5	1	1	6.4e-08	0.00043	31.7497863769531	1.48	1	67	293	356	293	365	0.82	Radical sam		0
F7JM53_9FIRM	F7JM53_9FIRM	457	SPASM	-	68	0.00017	33.1	0.5	1	1	2.5e-08	0.00017	33.0552139282227	0.46	1	64	388	446	388	448	0.80	Elp3 domain-containing protein		0
A0A1I6KYN7_9FIRM	A0A1I6KYN7_9FIRM	484	SPASM	-	68	0.00017	33.1	0.4	1	1	6.4e-08	0.00043	31.7564373016357	0.42	1	67	247	311	247	312	0.86	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A0Q4BH88_9EURY	A0A0Q4BH88_9EURY	460	SPASM	-	68	0.00017	33.0	1.9	1	1	5.3e-08	0.00036	32.0241050720215	1.87	1	67	374	432	374	433	0.88	Elp3 domain-containing protein		0
I9S985_9BACE	I9S985_9BACE	408	SPASM	-	68	0.00017	33.0	0.6	1	1	6.6e-08	0.00045	31.7117691040039	0.56	9	68	285	341	274	341	0.85	Anaerobic sulfatase-maturating enzyme		0
A0A317EDH9_9PROT	A0A317EDH9_9PROT	363	SPASM	-	68	0.00017	33.0	0.0	1	1	4.2e-08	0.00029	32.3212852478027	0.03	1	68	237	303	237	303	0.80	PqqA peptide cyclase		0
A0A3A9A206_9BACT	A0A3A9A206_9BACT	326	SPASM	-	68	0.00017	33.0	1.6	1	1	5.6e-08	0.00038	31.934757232666	1.59	1	68	229	295	229	295	0.85	Radical SAM protein		0
A0A1I6TU91_9PSEU	A0A1I6TU91_9PSEU	294	SPASM	-	68	0.00017	33.0	0.3	1	1	6.4e-08	0.00043	31.7476978302002	0.34	1	67	195	262	191	271	0.78	4Fe-4S single cluster domain-containing protein		0
A0A1V2H4B9_9PROT	A0A1V2H4B9_9PROT	353	SPASM	-	68	0.00017	33.0	0.1	1	1	4.6e-08	0.00031	32.2124366760254	0.06	1	67	231	296	231	297	0.72	PqqA peptide cyclase		0
A0A0Q7TA26_9CAUL	A0A0Q7TA26_9CAUL	494	SPASM	-	68	0.00017	33.0	1.0	1	1	4.2e-08	0.00028	32.3483352661133	0.08	1	67	274	338	274	339	0.77	Radical SAM protein		0
A0A4R1R6H8_9FIRM	A0A4R1R6H8_9FIRM	374	SPASM	-	68	0.00018	33.0	1.5	1	1	2.6e-08	0.00018	33.0074310302734	1.49	7	67	264	320	255	321	0.73	Uncharacterized protein		0
I3IIJ0_9BACT	I3IIJ0_9BACT	407	SPASM	-	68	0.00018	33.0	0.3	1	1	7.2e-08	0.00049	31.5900707244873	0.26	7	68	299	357	294	357	0.80	Metallo cofactor biosynthesis protein		0
Q7LXV3_SACS2	Q7LXV3_SACS2	361	SPASM	-	68	0.00018	33.0	0.0	1	1	8.4e-08	0.00057	31.3626327514648	0.01	5	68	264	324	261	324	0.75	Coenzyme PQQ synthesis protein E (PqqE-1)		0
E2PY04_STRC2	E2PY04_STRC2	433	SPASM	-	68	0.00018	33.0	0.0	1	1	4.9e-08	0.00033	32.1268501281738	0.01	1	68	306	372	306	372	0.71	PqqA peptide cyclase		0
A0A377PSW8_9HELI	A0A377PSW8_9HELI	342	SPASM	-	68	0.00018	33.0	0.7	1	1	8.5e-08	0.00057	31.3613967895508	0.67	1	68	258	317	258	321	0.84	Molybdenum cofactor biosynthesis protein A		0
A0A1Q6DUL7_9EURY	A0A1Q6DUL7_9EURY	391	SPASM	-	68	0.00018	32.9	0.1	1	1	6.8e-08	0.00046	31.6576519012451	0.09	1	49	309	351	309	371	0.83	Radical SAM superfamily enzyme		0
A0A2T5RD17_9DELT	A0A2T5RD17_9DELT	363	SPASM	-	68	0.00018	32.9	3.5	1	1	2.7e-08	0.00018	32.9492225646973	3.53	1	68	259	319	259	327	0.82	Heme b synthase		0
A0A2Y9BJQ0_9FIRM	A0A2Y9BJQ0_9FIRM	370	SPASM	-	68	0.00018	32.9	4.5	1	1	4.6e-07	0.0031	28.9979343414307	2.10	7	68	264	321	255	321	0.78	Uncharacterized protein		0
A0A1V4IMK3_9CLOT	A0A1V4IMK3_9CLOT	453	SPASM	-	68	0.00018	32.9	0.3	1	1	1.2e-07	0.0008	30.8893489837646	0.29	1	68	347	407	347	407	0.82	Thioether cross-link-forming SCIFF peptide maturase		0
B5I9M6_ACIB4	B5I9M6_ACIB4	496	SPASM	-	68	0.00019	32.9	0.8	1	1	7.9e-08	0.00053	31.457612991333	0.76	1	68	379	439	379	439	0.86	Radical SAM domain protein		0
F4B5M4_ACIHW	F4B5M4_ACIHW	381	SPASM	-	68	0.00019	32.9	0.3	1	1	7.1e-08	0.00048	31.604907989502	0.33	1	46	288	326	288	348	0.69	Fe-S oxidoreductase		0
A8AA60_IGNH4	A8AA60_IGNH4	389	SPASM	-	68	0.00019	32.9	0.1	1	1	6.2e-08	0.00042	31.7882385253906	0.13	1	68	287	348	287	348	0.74	Radical SAM domain protein		0
A0A3P2AE57_9FIRM	A0A3P2AE57_9FIRM	342	SPASM	-	68	0.00019	32.9	0.1	1	1	6.5e-08	0.00044	31.7340564727783	0.09	1	46	255	293	255	314	0.78	Radical SAM protein		0
A0A1F2P6V6_9EURY	A0A1F2P6V6_9EURY	343	SPASM	-	68	0.00019	32.9	1.6	1	1	5.6e-08	0.00038	31.9448890686035	1.63	1	67	251	310	251	320	0.73	Radical SAM protein		0
A0A2T5VHQ4_9RHIZ	A0A2T5VHQ4_9RHIZ	360	SPASM	-	68	0.00019	32.9	0.0	1	1	5.2e-08	0.00035	32.0487403869629	0.05	4	67	242	302	237	303	0.77	PqqA peptide cyclase		0
E6W4H9_DESIS	E6W4H9_DESIS	352	SPASM	-	68	0.00019	32.9	2.3	1	1	9.1e-08	0.00062	31.2578449249268	2.30	1	67	258	317	258	326	0.79	Radical SAM domain protein		0
A0Z534_9GAMM	A0Z534_9GAMM	375	SPASM	-	68	0.0002	32.9	0.0	1	1	6.0e-08	0.00041	31.829833984375	0.04	1	68	241	306	241	306	0.80	PqqA peptide cyclase		0
T0U3I0_9ENTE	T0U3I0_9ENTE	369	SPASM	-	68	0.0002	32.8	0.7	1	1	2.9e-08	0.0002	32.8322372436523	0.68	5	68	262	321	255	321	0.87	Radical SAM		0
A0A0D6EVY4_9PROT	A0A0D6EVY4_9PROT	394	SPASM	-	68	0.0002	32.8	0.7	1	1	1.2e-07	0.0008	30.8968486785889	0.26	1	68	248	314	248	314	0.72	PqqA peptide cyclase		0
R5D5T1_9FIRM	R5D5T1_9FIRM	466	SPASM	-	68	0.0002	32.8	0.3	1	1	5.5e-08	0.00037	31.9500846862793	0.29	1	65	398	457	398	466	0.87	Radical SAM domain protein		0
